"text","hate"
"Kung si Esposa ang nagpa-ligate malamang naka-wheelchair to palabas ng OR, at buong linggo na mag a-aray ako lumabas ng wala lang, buong-buo parin parang walang nangyari.",0
"Poe: MMK Story.
ME: ?????? another MMK STORY PAG SI MAR NA. TULOOGGG
 #PiliPinasDebates2016",1
"Pero alam ko yung hirap ng tatay ko kakapamasada.",0
"really #gracepoe llamanzares???  https://t.co/ZMSnCKlF9D

#prolife #philippines #BinayHonasan2016 #eleksyon2016 #Halalan2016",0
"Tanong lang po, bakit ba palagi na lang sinasabi sa campaign ad ni Binay un ""pandak, nognog, etc..."" #Kainis ;(",1
"*** Source: Khlevin Set Go",0
"Pag nalamangan pa ni Roxas si Duterte? Malaking kalokohan na yon.  #HalalanResults #Halalan2016",1
"Sen. Miriam Santiago, tutol na ipakita sa publiko ang kaniyang medical records | #SonshineNewsBlast",0
"Naniniwala din siya sa pangunguna ni Pangulong Duterte.",0
"Ayaw ko, pero pagka naipit na ‘yung bayan at walang disiplina kayo,"" sabi ni Presidente Duterte.",0
"PANUORIN NU MUNA NG BUO, BAGO KAU MAG BALITA NG MALI Mar Roxas Jojo Binay https://t.co/VkvYH58YbB",1
"Ewan pero gusto ko talaga magpunta dun sa mga echebureche ni Mar Roxas para may 500 ako. Walang pera? Si Mar ang solusyon. HAHAHA ??",0
"Sorry na lang.",0
"@buteraxgrandeaf ahaha pero pwede nga ding solusyon ang kapogian sa pilipinas, u know? The maka-binay gene?! Dumadame na. RUDE! Kill me????",1
"Sana pinagusapan ninyo iyan ng PRIBADO at kayo lang ang nakakaalam na hindi na kinakailangan pang ibroadcast sa buong mundo.",0
"Mar Roxas is the Black Propaganda King ?? galing manira",1
"Sabi sa commercial ""Bakit dahil kay Binay ...?""

Ang sagot dyan eto,
KASI NGA NAMUMULITIKA SYA KAYA NYA GINAGAWA YAN!!",1
"Karaniwan ay magpapadala ang mga ito ng email sa biktima upang ipagbigay alam na ito ay nanalo umano ng gift certificate, rewards, credit card upgrade at alok na work from home at kung anu-ano pa.""Ngayon mini-mimic ng mga hacker 'yun, ng mga scammer 'yun, na akala mo nagbabayad ka ng kuryente, ""yun pala 'yung account nila (scammer) ang binabayaran mo,"" ayon kay NBI Cybercrime Division Chief Victor Lorenzo.Mayroon ding tinatawag na utility scam, kung saan ay nagpapanggap na tauhan ng isang utility company ang mga magnanakaw.Isang netizen naman ang nagbahagi ng mismong karanasan niya sa bagong modus ng mga kawatan.Ayon kay Ambo Boochii Orendain Bongalonta, muntik na umano silang mahulog sa patibong ng mga manloloko, kung hindi lang sila naging listo.",0
"Ayan nanaman commercial ni Binay...??",1
"Nakakainis yung patalastas ni binay",1
"Ito ang reaksyon ni Bacani sa pagsasampa ng Philippine National Police – Criminal Investigation and Detection Group (PNP-CIDG) sa ilang miyembro ng oposisyon at ilang pari.",0
"Mahal na mahal kita baba... dito ka lang sa tabi ko ha.",0
"Muntik pang magpalitan ng kamao ang ilan dahil sa clearing operationsng taga-barangay sa lugar.",0
"Read full post below: An open letter to all Caviteños: Hello.",0
"Palibhasa kasi, ang binibigay sa inyo ni Binay, galing sa nakaw. kaya suportado niyo pa rin! ??",1
"Jajajhha pera pera tlga Tong si BINAY https://t.co/A8glI4uUfQ",1
"Wag na kayo magtaka na baka bukas no.1 na sa survey si @MARoxas makapal muka nyan e. Wala paki kahit halataan pandaraya
DUTERTE TILL THE END",1
"Ilang sandali pa ay kinausap raw ng matandang pulis ang driver ng taxi at panay lang ang tango nito.",0
"Ayon kay Enzo, tinanggalan daw ng pamahalaan ang mga Pilipino ng ""basic rights"".",0
"@alecadriano @joycepring a slutty Nancy Binay costume won't be worse? O.o",1
"(Uppercase para intense) I posted this to prevent victims and save lives.",0
"18 months.",0
"Most of the news feed are saying Duterte won the debate, some are saying Mar, Miriam, Poe and Binay as well did... https://t.co/aGg19R8TXi",0
"Ayon daw sa isang paniniwala ng mga matatanda, kung anu man ang katangian ng pinaglilihian ng babae ay maaring makuha ng bata.",0
"RT @EyaaaaRules: Tangina ni Binay panay tawag ng AmGirl kay Grace Poe, eh siya Nigga eh. HAHAHAHA ?????",1
"Binay at Duterte sobrang mema. Puro motherhood statements. May impossible 'solutions'. Inconsistent. I am sure I won't vote for them.",1
"PRO-STUDENT MY ASS

Puro kayo ""we raise your concerns, wala kami magagawa chuchu"" &amp; ""Di ko function 'yan""

Binay Mode: ON",1
"Teleron, si Judge Ocampo ay gumagawa ng sariling rules sa korte kaya nahirapan sila dumipensa sa nilalaban ng Chiong, kaya nag withdraw siya as a council at ang iba pang Def.",0
"San na ang maka Mar, Poe, MDS at Binay. Oh di ba, paki check ng finger nyo, lahat Du30 kaayo! Lol",1
"Kairita yung commercial campain ni Binay ??",1
"‘GIVE IT UP, MAR, IF YOU CHEAT YOU’LL DESTROY THIS COUNTRY’ - An Open Letter To Mar Roxas https://t.co/oyKwnwdhJe",1
"Ang pagtulong ni Mr. HW Bush ay nagsimula nang sumama siya sa isang Christmas concert noong 2001 sa Washington.",0
"I added a video to a @YouTube playlist https://t.co/GJW5PxD95c MAR ROXAS vs. PhP86.9 Billion na PONDO sa YOLANDA",1
"Mar Roxas' ad worth of 700M Pesos. :v",1
"@kxmbng kabisado ampota haha yie stalker si binay",1
"Mapa-gamit man ito, pera o pagkain at groceries.Ganun na lang ang bab@la at pagpapaalala sa post ni Meanne sa kanyang Facebook post ng malaman ang ginagawang ito nang nasabing si Kitkat.Ayon sa kanilang paguusap, ang ibang nakuhang donasyon na nakuha niya gaya ng mga lumang damit ay itinapon na nito at ginawang basahan.Bagay na kinagalit naman ni Meanne dahil kung sa tingin aniya nito ay parang basahan na ang mga damit na natanggap ay sana ibinalik na lang niya ito.Meanne Hermosa Abuyo | FacebookInangkin naman ni Kitkat ang ibang gamit na kanyang binebenta online maliban sa sapatos na kilala di umano ni Meanne kung sino ang may ari, kaya naman nasabi ng online seller na ibabalik na lang niya ito sabay hingi ng pasensya sa kanyang nagawa.Matapos ang kanilang diskusyon aykasalukuyang hindi na ma-contact ni Meanne si Kitkat dahil sa pag-block nito sa kanya.Narito ang kanilang pag-uusap:Meanne Hermosa Abuyo | FacebookMeanne Hermosa Abuyo | FacebookMeanne Hermosa Abuyo | FacebookMeanne Hermosa Abuyo | FacebookMeanne Hermosa Abuyo | FacebookMaging mapanuri po sana tayo sa ating mga gustong tulungan upang matiyak na ang ating nakayanang ibigay ay siguradong mapupunta sa mga taong nangangailangan.Source: Meanne Hermosa Abuyo | Facebook",0
"Naku naman Pacquiao-Binay party against LGBT pala eh ayaw ko dyan #PrayForMannyPacquiao @vicegandako https://t.co/Btm95ahUuX",0
"NKKLK ang hinimatay ang abogado ni Binay habang nag-eexplain ng SALN. Paano? Hirap ba?",1
"Yung commercial ni Binay, nakakainis haha. #ALDUBTheVisitor",1
"Dito nga sa ibang bansa d kaya ang mass testing.. discipline po kailangan natin.",0
"when mar roxas's calls for unity against duterte can we call it a sign of desperation ????",1
"Photo credit: Marianne Ercillo Photo credit: Marianne Ercillo Aniya, pera umano ang inabot ng lalaking naka-white.",0
"""Only Binay""

""Ipagpapatuloy ko ang nasimulan ni FPJ""

""Ako si Mar - trabaho lang, walang drama""

""Patay kayo""

Me: https://t.co/P9ojtCP6Gp",1
"""Condemn the CPP-NPA, stop these atrocities, condemn ‘yung armed struggle na sinasabi ni Joma Sison and we will also stop what we are doing,"" Ganito ang naging patutsada ni Department of National Defense (DND) Secretary Delfin Lorenzana nang makaharap niya kanina sa pagdinig sa kongreso ang ilang kongresista na kabilang sa makakaliwa na Makabayan Bloc para pag-usapan ang budget ng ahensiya.",1
"Seminar nyo muna to si Grace Poe kulang Na kulang pa sa karanasan #PHVoteDuterte #NakuPoe #DutertePaRin https://t.co/jDrlVn8zg5",1
"Ayon pa sa alkalde ng Maynila, imbes na gamot ang ipangbili ng pondo ng bayan ay napupunta ang pera sa pambili ng mga gamit para pantanggal ng bandalismo.",0
"Kung inyong maaalala si Rico, ang aktor na eto ay kinagiliwan ng mga babae noon dahil sa kanyang nakakabighani na mga ngiti.",0
"Sabi ng COA irregular daw ang contract. OMG Please vote for anyone except Mar Roxas",1
"The question is not whether Binay is bad but whether he will be badder via @rapplerdotcom https://t.co/QlgQRuhIQt",1
"""Yan si Binay""
--Makaurag na commercial yan ni Binay!!!!",1
"Binay Nasa Olongapo
Alvin F. Ramos

Olongapo City--Dumating sa lungsod kamakailan si Vice President Jejomar Binay... https://t.co/q7CmD82YJJ",0
"Exactly! Enough of Cory's legacy... Serfdom! #DuterteCayetano #DUTERTE OR NOTHING https://t.co/aTizCiBdII",1
"Sana sumali si Mar Roxas ng #Survivor. Galing magmanipulate ng tao tsaka mag-initiate ng alliance. ?? #AyawSaDILAW",1
"Mar. Binay. Poe. 
All three should be disqualified. 
#Kurakot #VoteBuyers",1
"Nonog.
Pandak.
Laki sa Hirap.

HAHAHAHA. Natatawa talaga ako sa campaign ad ni Binay. Yung NOGNOG kasi nagdala. ??????????",1
"RT @ilda_talk: I don't get why no one questioned Grace Poe's citizenship when she filed her CoC for senate. Anyway, SC can still rule her p…",0
"Ayon sa mga magulang, nagbago ang ugali ng kanilang mga anak nang mapaanib ang mga ito sa naturang youth group.",0
"If Binay wants to keep on using the words that people use against him such as nognog, why not also use ""corrupt""?  #WantedPresident",1
"IT'S NONE OF YOUR BUSINESS DAHIL TAGASUBAYBAY KA LAMANG NILA KAYA MATUTO KANG LUMUGAR, HAMPASLUPA.",0
"Binay's campaign ad is sooooooofakeng annoying",1
"Ang mga pinagsasabi ni Mystica ay nakarating sa kaalamanan ng Malacañang.",0
"Buti nalang at malayo ang lamang ni SOON TO BE PRESIDENT DUTERTE. Kung dikit yan kay Roxas, #DayaangMatuwid talaga labanan. #BilangPilipino",1
"Checking out some videos from last night's debate. 

Binay was an embarrassment. I have developed a strong... https://t.co/RUB7K66YpJ",1
"PAG YANG SI MAR ROXAS NANALO, DINAYA!?? #Election2016 #HalalanResults",1
"""Hindi naman po siya nag-alala kasi nandun naman daw yung manager ni Kuya Noven.",0
"https://t.co/J0vfuPNc8k

WAG AKO DANIEL AT MAR ROXAS. Ang aga aga.",1
"Ganyan kahirap ang ginawagawa ninyo.",0
"Dito inilalabas ni Mayor Isko ang mga ginagawa para sa lungsod ng Maynila.",0
"""Sana gayahin ka ng iba kuya Norvin dahil sa panahon ngayon ay karamihan sa mga lalaki ay ayaw gumawa ng mga gawaing bahay at sobrang tamad.",0
"Mar Roxas proclaimed datu by Lanao sultanate https://t.co/Nyluqomn8H | @Team_Inquirer https://t.co/GUcBGMzvcE",0
"I will believe Binay if his campaign will plug his achievements as VP, not always about Makati. Like duh.",1
"Lubos akong nasasaktan dahil ang mga farmers dito sa Pilipinas karamihan mga mahihirap, iilan lang ang mayayaman.",0
"Nagkakadayaan na!!! Roxas rank 2?? Lol. Don't us! 
#Halalan2016",1
"#PareskayomgaSirs #Covidkalangmadiskartekami #ParesGumpPS: Sa mga gusto pong mag pagawa ng Cart, contact nyo po team ni June Aquinde, Erico Germano and Vergel Recaido.",0
"Hacienda-Meron kaming mga properties. Pero ekta-ektarya lang yun at hindi naman hasyenda. Namana ko lang ‘yun .Binay https://t.co/mMA3SBRulW",1
"Ganun pa man, humingi ng tawad si Marie kay Carlos dahil sa mga nagawa niyang hindi tama at nasaktan niya ito.",0
"Alam natin na hindi perpekto si Maam at Sir pero gusto natin ang kanyang epekto sa atin.",0
"English: ""Omg you guys Binay is lit!""

Tagalog: ""Hala kayo sunog si Binay!""",1
"Nitong nagdaang araw ay naging laman ng balita si Sharon Cuneta at ang pamilya niya.",0
"Mar Roxas: Walang drama, trabaho lang.
Ah, trabaho mo na palang mag traffic sa EDSA at magbuhat ng isang sakong sibuyas. #ABSCBNONESIDED",1
"San napunta ang 140k?,yung simbahan wlng bulaklak,"" sulat nito.",0
"PAGHILOM MAR ROXAS BI. PAKYU",1
"What i expected:
1. Duterte
2. Santiago
3. Poe
4. Roxas
4. Binay 
Sakit umasa
PH VOTE DUTERTE",1
"@ahhlahnis luh binay ka nga pala ????????",1
"Kahit anong mangyari sa botohan, Maraming Salamat sa pagboto sa Daddy ko Mar Roxas #LP",0
"Kaya siguro nagboo ang mga LP sa sinulog kasi talo na si mar roxas! Go Binay! #binayforpresident #NogNogSinunog  https://t.co/4VLledznI4",1
"Grabe MRT. Pumasok ako ng kamukha ko si Alden pag labas ko kamukha ko na si Binay. #thestruggleisreal",1
"Who is Mar Roxas' campaign manager? Seriously, he's ruining his own product. #marketing101",1
"Narito ang buong kwento: Ang post na ito ay mabilis na nag-trending at umani ng ibat-ibang reaksyon mula sa mga netizens.",0
"Paaanoooooo?! Binay! Please naman!!!!!!! Saan mo ba nailagay yang utak mo?!",1
"Photo credit: Instagram / Faiq Syukri Para sa kaniya, ang magtrabaho bilang financial advisor ay nagbibigay sa kaniya ng kalayaan upang manatili sa tabi ng kaniyang ama at makakita ng pera para pang suporta niya sa kaniyang mga kapatid.",0
"Basta ito'y iyong pinaghirapan sa maayos na paraan ay dapat mong ipagmalaki.",0
"So as you know by now, #Duterte is my president. Please, enough of this pamumulitika. Tanggapin… https://t.co/AU25epJkPg",0
"Ito ang dahilan kung bakit pinaghuhuli ang mga ito ng Quezon City Police District (QCPD).",0
"Me: Parang tanga yung commercial ni Binay, 'no?
Nanay: Oo nga, Pandak? Nognog? Nakikita naman ng tao ginawa pang commercial.

????",1
"Ayon kay Bureau of Fisheries and Aquatic Resources (BFAR) Mimaropa (Mindoro, Marinduque, Romblon, Palawan) regional director Elizer Salilig, bago daw ang pagpupulong ay nagpahayag ito ng pagkatakot dahil baka ma-aresto.",0
"Mar Roxas, nangakong tutulungan ang nakakulong na anak ng 'katukayo' https://t.co/3C6PeLou0g | via GMA News",0
"ANG INGAY NG KAMPON NI MAR ROXAS DITO. DI AKO MAKATULOG. ??",1
"MINALIIT NIYA ANG MGA TEACHERS. YAN SI BINAY. #NogNogHambog",1
"@yvydulog Hmmm.. Wala kang nilalandi pero ang landi mo pagdating kay Binay! HAHAHAHAHAHAHAHAHAHA! ???? Sige sige patingin! ??",1
"Natapos nya ang elementarya sa edad na 5 at grumaduate sa middle school noong 6 years old pa lamang ito.",0
"Kabuwisit yung commercial ni Mar Roxas ??????????",1
"""Kini-clear ko lang na kung ano man 'yong iniisip nila eh sarili na lang nilang isip nila 'yon.""",0
"Manong Michael / Photo credit: Vella TacusalmePhoto credit: Vella TacusalmeIto si Manong Michael na nagbebenta ng kanyang sariling likha na gamit ang mga bote ng softdrinks dahil sa kanyang malikhaing isip nakabuo siya ng pwedeng pagkakitaan sa gitna ng pandemya at pinangalanan niyan OAO business stands for ONE AND ONLY!!",0
"HINDI KO PO KAYANG GUMAWA NG MASAMA""Sa panahon ngayon meron pa ring mga taong kahit hirap at gipit sa buhay, hindi parin sasagi sa isip nila gumawa ng masama mas pipiliin paring maging mabuti.Saludo ako sayo kuya.",0
"""Sinabihan po ako na tumawag sa central office ang nasabing babae upang ireport ang insidente tungkol sa kanyang bag.""",0
"Bets should be ready but wrong to bash Alma Moreno for interview —VP Binay https://t.co/klghqSnOem | via GMA News",0
"Sa inyong Swertres playslip, pumili ng 3 numero.",0
"mabigat po ang dinadala nya lalo na ng malaman nya na pati Dede nya ay kinain narin at likod ng kanyang dinadala.""",0
"COMELEC's Partial and Unofficial Results (5:10pm)
President (in order):
Duterte
Roxas
Poe
Binay
Defensor-Santiago 
Seneres (spoiled)",1
"So eto, we transcribed her words.",0
"PUTANGINA KAPIT MAR ROXAS AT LENI ROBREDO. At putangina bakit pasok sa quick count si Manny Pacquiao?? ANG TANGA PUTA",1
"ani Anselm.",0
"Partido ni Poe, walang nakitang VCM sa isang hotel sa Cubao #BilangPilipino https://t.co/A7hWygluVj",0
"Source: Anton Cayanan / Facebook",0
"pambili ko dw ng foods.",0
"May dayaan nga. tanggap ko pa kung si Poe ang number 2. grabeh ang magic ni Mar Roxas. katindig balahibo! 
You... https://t.co/xPr6Boj0TK",1
"If you feel bad about yourself, just remember that Binay prepared a victory speech. Lmao",1
"Para naman d ka nagmumukhang gag*.",1
"Narito ang kanyang mga tweets: Ayon kay Reinn, siya ang kauna-unahang nakapagtapos ng kolehiyo sa kanilang pamilya.",0
"Lonely binay.. Lonely binay ????",1
"They appear to be having a feast on featuring all the alleged mistakes but neglecting to report the good experiences of the majority of the delegates,"" buwelta pa ni Congressman Salo.",0
"Huwag tularan si Mar. https://t.co/wHef2JXdhB

#CertifiedEpal #MarRoxas #MARmang https://t.co/uZuuSEbRBV",1
"All for show: Binay sees poor as 'salaula,' ex-friend claims - Politiko https://t.co/adsUUKP4GZ",1
"Seeing the ranking, Roxas &amp; Binay on top of Miriam, made me realize how really stupid some Filipinos are. All tea, no shade.",1
"many person was asked who will they vote for president? Mar, Binay, Duterte. when they were asked why? their answers are ""I dont know"". WTF!",1
"Basta di niyo na kami maloloko, BINAY pa rin kami",1
"@sanlorenzo_jam @maga_justine @AksyonTV @alanpcayetano ikaw nga kinain ka na ng dilim hindi ka na makita. 
DapatBinay",1
"Kahit hindi na si Miriam ang mahalal, utang na loob wag lang si Binay! #Halalan2016 #PiliPinasDebates2016",1
"Iba talaga si Mar Roxas hindi na nga nanalo nung 2010 for Vice President mag baba sakali pang maging Presidente ngayon. Sad story ??????",1
".@alanpcayetano: Walang katahimikan kung si Binay ang presidente. Kasi he's hiding under the suit of immunity eh. #IkawNaBaCayetano",1
"Our family could never have imagined being at the center of the largest adolescent public health crisis to face our country in decades.",0
"Remember kayong mga left: You are not the government... Huwag ninyo akong takutin ng gulo-gulo kasi kung gusto talaga ninyo ng gulo, guguluhin natin ang bayan natin tutal wala pa namang pagkain.",0
"#PiliPinasDebates2016 
Roxas - Typhoon Yolanda
Poe - lack of experience
Duterte - womanizing
Binay - corruption 
Santiago - health
?? or ?? ?",1
"HOY MAR ROXAS DI KA NGA NANALO PAGKA VICE PRESIDENT DATI NGAYON PA KAYA SA PRESIDENTE #DuterteTillTheEnd  #AyawSaDILAW",1
